id;noise;temp;humidity;lum;co2;sent_at
2;33.0;24.0;60.5;252;509;2020-09-17 10:19:53 +0200
2;33.0;24.0;60.5;262;490;2020-09-17 10:34:53 +0200
2;31.5;24.0;60.0;274;489;2020-09-17 10:49:52 +0200
2;35.5;24.3;59.0;286;484;2020-09-17 11:04:53 +0200
2;39.0;24.3;58.0;300;479;2020-09-17 11:19:53 +0200
2;33.0;24.5;56.5;308;486;2020-09-17 11:34:52 +0200
2;37.0;24.8;55.5;322;477;2020-09-17 11:49:53 +0200
2;34.5;24.8;53.5;334;475;2020-09-17 12:04:52 +0200
2;42.0;25.0;52.0;344;469;2020-09-17 12:19:53 +0200
2;39.0;25.3;50.5;352;475;2020-09-17 12:34:52 +0200
2;33.0;25.5;49.0;360;479;2020-09-17 12:49:53 +0200
2;31.5;25.8;47.5;364;465;2020-09-17 13:04:52 +0200
2;31.5;26.0;46.5;374;466;2020-09-17 13:19:53 +0200
2;38.5;26.0;45.5;380;476;2020-09-17 13:34:52 +0200
2;40.0;26.3;45.0;386;476;2020-09-17 13:49:53 +0200
2;39.5;26.5;44.5;378;476;2020-09-17 14:04:52 +0200
2;38.5;26.8;43.0;372;486;2020-09-17 14:19:52 +0200
2;34.0;26.8;42.5;372;498;2020-09-17 14:34:52 +0200
2;39.5;27.0;42.5;372;493;2020-09-17 14:49:51 +0200
2;37.0;27.0;42.0;368;488;2020-09-17 15:04:52 +0200
2;37.0;27.0;41.5;366;495;2020-09-17 15:19:52 +0200
2;35.5;27.3;41.5;364;490;2020-09-17 15:34:52 +0200
2;39.5;27.3;41.0;358;486;2020-09-17 15:49:52 +0200
2;34.5;27.3;40.5;354;476;2020-09-17 16:04:52 +0200
2;36.0;27.3;40.0;346;471;2020-09-17 16:19:52 +0200
2;34.0;27.5;40.0;340;476;2020-09-17 16:34:51 +0200
2;37.5;27.5;39.5;336;471;2020-09-17 16:49:52 +0200
2;37.5;27.5;39.0;326;484;2020-09-17 17:04:52 +0200
2;36.0;27.5;39.0;314;496;2020-09-17 17:19:52 +0200
2;41.0;27.5;38.5;304;483;2020-09-17 17:34:52 +0200
2;35.5;27.5;38.5;294;485;2020-09-17 17:49:51 +0200
2;37.5;27.5;38.5;288;479;2020-09-17 18:04:52 +0200
2;36.5;27.5;38.5;284;482;2020-09-17 18:19:51 +0200
2;36.5;27.5;40.0;258;460;2020-09-17 18:34:52 +0200
2;37.5;27.5;39.5;238;461;2020-09-17 18:49:55 +0200
2;35.5;27.5;39.0;210;460;2020-09-17 19:04:52 +0200
2;31.5;27.8;39.0;172;467;2020-09-17 19:19:52 +0200
2;30.0;27.5;39.0;112;481;2020-09-17 19:34:52 +0200
2;33.0;27.5;39.0;64;453;2020-09-17 19:49:51 +0200
2;27.0;27.5;39.0;30;469;2020-09-17 20:04:52 +0200
2;30.0;27.5;39.5;10;462;2020-09-17 20:19:51 +0200
2;27.0;27.5;39.5;0;455;2020-09-17 20:34:51 +0200
2;27.0;27.3;40.0;0;465;2020-09-17 20:49:51 +0200
2;27.0;27.3;40.5;0;465;2020-09-17 21:04:51 +0200
2;27.0;27.3;41.0;0;458;2020-09-17 21:19:51 +0200
2;27.0;27.3;41.0;0;463;2020-09-17 21:34:54 +0200
2;27.0;27.3;41.5;0;448;2020-09-17 21:49:51 +0200
2;27.0;27.0;42.0;0;449;2020-09-17 22:04:51 +0200
2;27.0;27.0;42.0;0;455;2020-09-17 22:19:51 +0200
2;27.0;27.0;42.5;0;471;2020-09-17 22:34:51 +0200
2;27.0;27.0;42.5;0;461;2020-09-17 22:49:54 +0200
2;27.0;27.0;42.5;0;458;2020-09-17 23:04:51 +0200
2;27.0;26.8;42.0;0;467;2020-09-17 23:19:51 +0200
2;27.0;26.8;42.0;0;455;2020-09-17 23:34:51 +0200
2;27.0;26.8;42.0;0;460;2020-09-17 23:49:51 +0200
2;27.0;26.8;42.0;0;459;2020-09-18 00:04:51 +0200
2;27.0;26.5;41.5;0;455;2020-09-18 00:19:53 +0200
2;27.0;26.5;41.5;0;462;2020-09-18 00:34:54 +0200
2;27.0;26.5;41.5;0;453;2020-09-18 00:49:55 +0200
2;27.0;26.5;41.5;0;457;2020-09-18 01:04:56 +0200
2;27.0;26.5;41.5;0;450;2020-09-18 01:19:56 +0200
2;27.0;26.5;41.5;0;459;2020-09-18 01:34:57 +0200
2;27.0;26.5;41.5;0;460;2020-09-18 01:49:58 +0200
2;27.0;26.3;42.0;0;460;2020-09-18 02:04:58 +0200
2;27.0;26.3;42.0;0;444;2020-09-18 02:20:00 +0200
2;27.0;26.3;42.0;0;456;2020-09-18 02:35:00 +0200
2;27.0;26.3;42.0;0;447;2020-09-18 02:49:50 +0200
2;27.0;26.3;42.5;0;467;2020-09-18 03:04:50 +0200
2;27.0;26.3;42.5;0;450;2020-09-18 03:19:50 +0200
2;27.0;26.3;42.5;0;444;2020-09-18 03:34:50 +0200
2;27.0;26.0;42.5;0;451;2020-09-18 03:49:50 +0200
2;27.0;26.0;43.0;0;455;2020-09-18 04:04:50 +0200
2;27.0;26.0;43.0;0;455;2020-09-18 04:19:51 +0200
2;27.0;26.0;43.0;0;454;2020-09-18 04:34:50 +0200
2;27.0;26.0;43.0;0;450;2020-09-18 04:49:50 +0200
2;27.0;26.0;43.0;0;449;2020-09-18 05:04:50 +0200
2;27.0;26.0;43.5;0;447;2020-09-18 05:19:55 +0200
2;27.0;25.8;43.5;0;448;2020-09-18 05:34:50 +0200
2;27.0;25.8;43.5;0;452;2020-09-18 05:49:50 +0200
2;27.0;25.8;43.5;0;458;2020-09-18 06:04:50 +0200
2;27.0;25.8;43.5;0;451;2020-09-18 06:19:50 +0200
2;27.0;25.8;43.5;0;453;2020-09-18 06:34:50 +0200
2;27.0;25.8;44.0;0;454;2020-09-18 06:49:53 +0200
2;27.0;25.8;44.0;0;452;2020-09-18 07:04:50 +0200
2;27.0;25.8;44.0;0;454;2020-09-18 07:19:50 +0200
2;27.0;25.8;44.0;0;457;2020-09-18 07:34:50 +0200
2;27.0;25.8;44.0;6;451;2020-09-18 07:49:49 +0200
2;31.5;25.5;44.0;24;461;2020-09-18 08:04:50 +0200
2;42.0;25.5;44.5;60;475;2020-09-18 08:19:49 +0200
2;39.0;25.5;44.5;98;492;2020-09-18 08:34:50 +0200
2;41.0;25.8;44.5;140;506;2020-09-18 08:49:49 +0200
2;43.5;25.8;44.5;172;517;2020-09-18 09:04:50 +0200
2;46.5;25.8;45.0;182;532;2020-09-18 09:19:49 +0200
2;45.5;25.8;45.0;224;556;2020-09-18 09:34:49 +0200
2;39.5;25.8;45.0;272;554;2020-09-18 09:49:50 +0200
2;37.5;25.8;45.0;304;541;2020-09-18 10:04:49 +0200
2;41.5;26.0;45.0;348;524;2020-09-18 10:19:49 +0200
2;36.0;26.0;45.0;376;522;2020-09-18 10:34:49 +0200
2;39.0;26.3;45.0;404;541;2020-09-18 10:49:49 +0200
2;42.5;26.3;45.0;404;567;2020-09-18 11:04:49 +0200
2;40.0;26.3;45.5;424;543;2020-09-18 11:19:49 +0200
2;40.0;26.5;45.0;432;536;2020-09-18 11:34:49 +0200
2;37.5;26.5;45.0;402;546;2020-09-18 11:49:50 +0200
2;41.0;26.8;45.0;462;551;2020-09-18 12:04:49 +0200
2;39.5;26.8;45.0;466;556;2020-09-18 12:19:49 +0200
2;42.5;26.8;45.5;448;527;2020-09-18 12:34:49 +0200
2;40.5;26.8;45.5;436;502;2020-09-18 12:49:49 +0200
2;39.5;27.0;45.5;484;485;2020-09-18 13:04:49 +0200
2;27.0;27.0;45.5;462;471;2020-09-18 13:19:48 +0200
2;38.5;27.0;45.5;406;481;2020-09-18 13:34:49 +0200
2;36.0;27.0;45.5;276;500;2020-09-18 13:49:55 +0200
2;39.0;27.0;46.0;218;495;2020-09-18 14:04:49 +0200
2;41.5;27.0;46.0;180;539;2020-09-18 14:19:48 +0200
2;42.5;27.0;47.0;330;557;2020-09-18 14:34:49 +0200
2;35.5;27.0;47.5;252;548;2020-09-18 14:49:49 +0200
2;40.5;27.0;48.0;180;537;2020-09-18 15:04:52 +0200
2;41.5;27.0;48.0;192;569;2020-09-18 15:19:49 +0200
2;37.5;27.0;48.5;178;599;2020-09-18 15:34:48 +0200
2;42.0;27.0;48.5;180;625;2020-09-18 15:49:52 +0200
2;37.0;27.0;48.5;208;616;2020-09-18 16:04:49 +0200
2;38.0;27.0;49.0;164;606;2020-09-18 16:19:48 +0200
2;37.0;27.0;49.0;150;581;2020-09-18 16:34:52 +0200
2;38.5;27.0;49.0;152;582;2020-09-18 16:49:49 +0200
2;34.0;27.0;49.5;158;570;2020-09-18 17:04:49 +0200
2;44.0;27.0;49.5;156;589;2020-09-18 17:19:50 +0200
2;34.0;27.0;49.5;130;582;2020-09-18 17:34:51 +0200
2;41.0;26.8;49.5;122;566;2020-09-18 17:49:54 +0200
2;59.5;26.8;49.5;96;572;2020-09-18 18:04:52 +0200
2;34.0;26.8;49.5;102;565;2020-09-18 18:19:54 +0200
2;30.0;26.8;49.5;96;538;2020-09-18 18:34:54 +0200
2;27.0;26.8;50.0;80;539;2020-09-18 18:49:55 +0200
2;27.0;26.8;50.0;44;526;2020-09-18 19:04:56 +0200
2;27.0;26.8;50.0;38;518;2020-09-18 19:19:57 +0200
2;27.0;26.8;50.0;34;505;2020-09-18 19:34:58 +0200
2;30.0;26.8;50.0;20;497;2020-09-18 19:50:02 +0200
2;27.0;26.5;50.0;8;507;2020-09-18 20:04:48 +0200
2;27.0;26.5;50.5;2;490;2020-09-18 20:19:48 +0200
2;27.0;26.5;50.5;0;483;2020-09-18 20:34:48 +0200
2;27.0;26.5;50.5;0;476;2020-09-18 20:49:48 +0200
2;27.0;26.5;50.5;0;476;2020-09-18 21:04:51 +0200
2;27.0;26.5;50.5;0;475;2020-09-18 21:19:48 +0200
2;27.0;26.3;50.5;0;475;2020-09-18 21:34:48 +0200
2;27.0;26.3;50.5;0;468;2020-09-18 21:49:48 +0200
2;27.0;26.3;50.5;0;462;2020-09-18 22:04:48 +0200
2;27.0;26.3;50.5;0;467;2020-09-18 22:19:47 +0200
2;27.0;26.3;51.0;0;462;2020-09-18 22:34:47 +0200
2;27.0;26.3;51.0;0;459;2020-09-18 22:49:48 +0200
2;27.0;26.3;51.0;0;467;2020-09-18 23:04:50 +0200
2;27.0;26.3;51.5;0;469;2020-09-18 23:19:48 +0200
2;27.0;26.0;51.5;0;459;2020-09-18 23:34:47 +0200
2;27.0;26.0;51.5;0;458;2020-09-18 23:49:47 +0200
2;27.0;26.0;51.5;0;464;2020-09-19 00:04:47 +0200
2;30.0;26.0;51.5;0;472;2020-09-19 00:19:47 +0200
2;27.0;26.0;51.0;0;461;2020-09-19 00:34:48 +0200
2;27.0;26.0;51.0;0;457;2020-09-19 00:49:47 +0200
2;27.0;26.0;51.0;0;459;2020-09-19 01:04:48 +0200
2;27.0;26.0;51.0;0;462;2020-09-19 01:19:48 +0200
2;27.0;25.8;51.0;0;458;2020-09-19 01:34:48 +0200
2;27.0;25.8;51.5;0;461;2020-09-19 01:49:47 +0200
2;27.0;25.8;52.0;0;462;2020-09-19 02:04:50 +0200
2;27.0;25.8;52.5;0;446;2020-09-19 02:19:50 +0200
2;27.0;25.8;53.0;0;459;2020-09-19 02:34:54 +0200
2;27.0;25.8;53.5;0;465;2020-09-19 02:49:47 +0200
2;27.0;25.8;54.0;0;448;2020-09-19 03:04:47 +0200
2;27.0;25.8;55.0;0;456;2020-09-19 03:19:47 +0200
2;27.0;25.8;55.5;0;460;2020-09-19 03:34:47 +0200
2;27.0;25.8;56.5;0;445;2020-09-19 03:49:47 +0200
2;27.0;25.8;56.5;0;448;2020-09-19 04:04:47 +0200
2;27.0;25.8;57.0;0;459;2020-09-19 04:19:47 +0200
2;27.0;25.8;57.5;0;451;2020-09-19 04:34:47 +0200
2;27.0;25.5;57.5;0;462;2020-09-19 04:49:47 +0200
2;27.0;25.5;57.5;0;470;2020-09-19 05:04:50 +0200
2;27.0;25.5;58.0;0;451;2020-09-19 05:19:47 +0200
2;27.0;25.5;58.0;0;452;2020-09-19 05:34:46 +0200
2;27.0;25.5;58.0;0;448;2020-09-19 05:49:46 +0200
2;27.0;25.5;58.0;0;452;2020-09-19 06:04:47 +0200
2;27.0;25.5;58.0;0;443;2020-09-19 06:19:52 +0200
2;27.0;25.5;58.5;0;451;2020-09-19 06:34:47 +0200
2;27.0;25.5;58.5;0;463;2020-09-19 06:49:46 +0200
2;27.0;25.5;59.0;0;449;2020-09-19 07:04:46 +0200
2;27.0;25.5;59.0;0;449;2020-09-19 07:19:47 +0200
2;27.0;25.5;59.0;0;450;2020-09-19 07:34:46 +0200
2;27.0;25.3;59.5;2;452;2020-09-19 07:49:47 +0200
2;27.0;25.3;60.0;14;463;2020-09-19 08:04:47 +0200
2;27.0;25.3;60.0;46;459;2020-09-19 08:19:46 +0200
2;27.0;25.3;60.0;72;452;2020-09-19 08:34:47 +0200
2;27.0;25.3;60.5;86;463;2020-09-19 08:49:46 +0200
2;27.0;25.3;60.5;162;460;2020-09-19 09:04:52 +0200
2;27.0;25.3;60.5;176;451;2020-09-19 09:19:46 +0200
2;27.0;25.3;60.5;176;452;2020-09-19 09:34:46 +0200
2;27.0;25.3;60.5;160;465;2020-09-19 09:49:46 +0200
2;27.0;25.5;61.0;220;467;2020-09-19 10:04:46 +0200
2;27.0;25.5;61.0;272;450;2020-09-19 10:19:48 +0200
2;27.0;25.5;61.0;372;474;2020-09-19 10:34:48 +0200
2;27.0;25.5;61.0;432;469;2020-09-19 10:49:49 +0200
2;27.0;25.8;61.0;376;458;2020-09-19 11:04:50 +0200
2;27.0;25.8;61.0;298;468;2020-09-19 11:19:51 +0200
2;27.0;25.8;60.5;400;474;2020-09-19 11:34:52 +0200
2;33.0;26.0;60.5;312;467;2020-09-19 11:49:53 +0200
2;27.0;26.0;59.5;290;471;2020-09-19 12:04:53 +0200
2;30.0;26.0;59.5;346;469;2020-09-19 12:19:54 +0200
2;27.0;26.3;59.5;330;472;2020-09-19 12:34:55 +0200
2;27.0;26.3;59.5;308;461;2020-09-19 12:49:55 +0200
2;27.0;26.3;59.0;312;467;2020-09-19 13:04:46 +0200
2;27.0;26.5;59.0;314;458;2020-09-19 13:19:45 +0200
2;27.0;26.5;58.5;320;476;2020-09-19 13:34:46 +0200
2;27.0;26.5;58.0;338;466;2020-09-19 13:49:46 +0200
2;27.0;26.8;57.5;312;466;2020-09-19 14:04:46 +0200
2;27.0;26.8;57.0;364;463;2020-09-19 14:19:46 +0200
2;27.0;26.8;56.5;282;469;2020-09-19 14:34:45 +0200
2;27.0;26.8;56.0;208;461;2020-09-19 14:49:45 +0200
2;27.0;26.8;55.5;256;466;2020-09-19 15:04:46 +0200
2;27.0;26.8;55.0;390;457;2020-09-19 15:19:45 +0200
2;27.0;26.8;54.5;502;452;2020-09-19 15:34:48 +0200
2;27.0;27.0;53.5;454;455;2020-09-19 15:49:45 +0200
2;27.0;27.0;53.5;358;457;2020-09-19 16:04:45 +0200
2;27.0;27.0;53.0;254;461;2020-09-19 16:19:46 +0200
2;27.0;26.8;53.5;242;459;2020-09-19 16:34:45 +0200
2;27.0;26.8;53.5;342;452;2020-09-19 16:49:45 +0200
2;27.0;26.8;54.0;390;460;2020-09-19 17:04:45 +0200
2;27.0;26.8;54.5;434;454;2020-09-19 17:19:45 +0200
2;27.0;27.0;54.5;430;467;2020-09-19 17:34:45 +0200
2;27.0;27.0;55.0;416;447;2020-09-19 17:49:48 +0200
2;27.0;27.0;54.5;358;459;2020-09-19 18:04:45 +0200
2;27.0;27.0;53.5;354;461;2020-09-19 18:19:45 +0200
2;27.0;27.0;52.5;328;460;2020-09-19 18:34:45 +0200
2;27.0;26.8;52.0;286;458;2020-09-19 18:49:45 +0200
2;27.0;26.8;52.0;242;449;2020-09-19 19:04:51 +0200
2;27.0;26.8;52.0;192;453;2020-09-19 19:19:45 +0200
2;27.0;26.8;52.0;112;460;2020-09-19 19:34:44 +0200
2;27.0;26.8;52.5;56;455;2020-09-19 19:49:48 +0200
2;27.0;26.5;53.0;24;467;2020-09-19 20:04:45 +0200
2;27.0;26.5;53.0;4;451;2020-09-19 20:19:45 +0200
2;27.0;26.5;53.5;0;452;2020-09-19 20:34:44 +0200
2;27.0;26.3;53.5;0;460;2020-09-19 20:49:44 +0200
2;27.0;26.3;53.5;0;452;2020-09-19 21:04:44 +0200
2;27.0;26.3;54.0;0;461;2020-09-19 21:19:44 +0200
2;27.0;26.3;54.0;0;455;2020-09-19 21:34:45 +0200
2;27.0;26.0;54.0;0;451;2020-09-19 21:49:44 +0200
2;27.0;26.0;54.0;0;457;2020-09-19 22:04:44 +0200
2;27.0;26.0;54.5;0;456;2020-09-19 22:19:48 +0200
2;27.0;26.0;54.5;0;469;2020-09-19 22:34:45 +0200
2;27.0;25.8;54.5;0;462;2020-09-19 22:49:44 +0200
2;27.0;25.8;54.5;0;456;2020-09-19 23:04:45 +0200
2;27.0;25.8;54.5;0;460;2020-09-19 23:19:44 +0200
2;27.0;25.8;55.0;0;457;2020-09-19 23:34:44 +0200
2;27.0;25.8;55.0;0;459;2020-09-19 23:49:44 +0200
2;27.0;25.8;55.0;0;474;2020-09-20 00:04:45 +0200
2;27.0;25.8;55.0;0;456;2020-09-20 00:19:44 +0200
2;27.0;25.8;55.0;0;448;2020-09-20 00:34:44 +0200
2;27.0;25.8;55.0;0;467;2020-09-20 00:49:44 +0200
2;27.0;25.5;54.5;0;475;2020-09-20 01:04:44 +0200
2;34.5;25.5;54.5;0;472;2020-09-20 01:19:44 +0200
2;27.0;25.5;54.5;0;466;2020-09-20 01:34:44 +0200
2;27.0;25.5;54.5;0;478;2020-09-20 01:49:44 +0200
2;27.0;25.5;54.5;0;459;2020-09-20 02:04:44 +0200
2;27.0;25.5;54.5;0;460;2020-09-20 02:19:44 +0200
2;27.0;25.5;54.5;0;472;2020-09-20 02:34:44 +0200
2;27.0;25.5;54.5;0;465;2020-09-20 02:49:44 +0200
2;27.0;25.5;54.0;0;467;2020-09-20 03:04:43 +0200
2;27.0;25.5;54.0;0;464;2020-09-20 03:19:45 +0200
2;27.0;25.5;54.0;0;462;2020-09-20 03:34:45 +0200
2;27.0;25.5;54.0;0;462;2020-09-20 03:49:46 +0200
2;27.0;25.5;54.0;0;462;2020-09-20 04:04:47 +0200
2;27.0;25.3;54.0;0;468;2020-09-20 04:19:48 +0200
2;27.0;25.3;54.0;0;467;2020-09-20 04:34:49 +0200
2;27.0;25.3;54.0;0;473;2020-09-20 04:49:50 +0200
2;27.0;25.3;54.0;0;469;2020-09-20 05:04:51 +0200
2;27.0;25.3;54.0;0;474;2020-09-20 05:19:51 +0200
2;27.0;25.3;54.0;0;473;2020-09-20 05:34:52 +0200
2;27.0;25.3;54.0;0;477;2020-09-20 05:49:56 +0200
2;27.0;25.0;54.0;0;463;2020-09-20 06:04:44 +0200
2;27.0;25.0;54.0;0;482;2020-09-20 06:34:44 +0200
2;27.0;25.0;54.0;0;471;2020-09-20 06:49:43 +0200
2;27.0;25.0;54.0;0;473;2020-09-20 07:04:43 +0200
2;27.0;25.0;54.5;0;477;2020-09-20 07:19:47 +0200
2;27.0;25.0;54.5;0;472;2020-09-20 07:34:43 +0200
2;27.0;25.0;54.5;2;487;2020-09-20 07:49:43 +0200
2;27.0;24.8;54.5;12;483;2020-09-20 08:04:43 +0200
2;27.0;24.8;54.5;52;482;2020-09-20 08:19:43 +0200
2;27.0;24.8;54.5;108;480;2020-09-20 08:34:43 +0200
2;27.0;24.8;54.5;164;475;2020-09-20 08:49:43 +0200
2;27.0;24.8;55.0;192;487;2020-09-20 09:04:43 +0200
2;27.0;25.0;55.0;194;473;2020-09-20 09:19:43 +0200
2;27.0;25.0;55.0;176;491;2020-09-20 09:34:43 +0200
2;27.0;25.0;55.0;192;493;2020-09-20 09:49:46 +0200
2;27.0;25.0;55.0;242;491;2020-09-20 10:04:43 +0200
2;27.0;25.0;55.0;296;488;2020-09-20 10:19:43 +0200
2;27.0;25.0;55.0;322;490;2020-09-20 10:34:43 +0200
2;27.0;25.3;55.0;330;485;2020-09-20 10:49:43 +0200
2;27.0;25.3;54.5;348;483;2020-09-20 11:04:43 +0200
2;27.0;25.3;54.5;370;484;2020-09-20 11:19:42 +0200
2;27.0;25.3;54.0;432;479;2020-09-20 11:34:42 +0200
2;27.0;25.5;53.5;460;480;2020-09-20 11:49:43 +0200
2;27.0;25.5;53.0;482;462;2020-09-20 12:04:42 +0200
2;27.0;25.5;52.5;514;469;2020-09-20 12:19:42 +0200
2;27.0;25.8;52.0;482;459;2020-09-20 12:34:42 +0200
2;27.0;25.8;52.0;356;467;2020-09-20 12:49:43 +0200
2;33.0;25.8;52.5;328;472;2020-09-20 13:04:42 +0200
2;27.0;25.8;52.5;336;465;2020-09-20 13:19:43 +0200
2;27.0;26.0;52.0;314;454;2020-09-20 13:34:42 +0200
2;27.0;26.0;51.5;348;465;2020-09-20 13:49:45 +0200
2;27.0;26.0;51.5;388;466;2020-09-20 14:04:43 +0200
2;27.0;26.3;52.0;366;450;2020-09-20 14:19:45 +0200
2;27.0;26.3;52.5;336;469;2020-09-20 14:34:42 +0200
2;27.0;26.3;52.5;500;472;2020-09-20 14:49:42 +0200
2;27.0;26.5;52.5;466;472;2020-09-20 15:04:45 +0200
2;27.0;26.5;53.0;478;459;2020-09-20 15:19:42 +0200
2;27.0;26.5;53.0;462;459;2020-09-20 15:34:42 +0200
2;27.0;26.5;53.0;540;469;2020-09-20 15:49:42 +0200
2;27.0;26.8;53.0;594;478;2020-09-20 16:04:42 +0200
2;27.0;26.8;53.0;562;453;2020-09-20 16:19:42 +0200
2;27.0;26.8;53.0;398;459;2020-09-20 16:34:42 +0200
2;27.0;26.8;52.5;136;466;2020-09-20 16:49:42 +0200
2;30.0;26.5;53.0;154;467;2020-09-20 17:04:41 +0200
2;30.0;26.5;54.5;118;458;2020-09-20 17:19:42 +0200
2;30.0;26.3;56.5;50;445;2020-09-20 17:34:42 +0200
2;30.0;26.0;57.0;54;461;2020-09-20 17:49:42 +0200
2;27.0;25.8;57.5;50;455;2020-09-20 18:04:45 +0200
2;27.0;25.8;58.5;44;460;2020-09-20 18:19:41 +0200
2;27.0;25.5;59.0;48;459;2020-09-20 18:34:41 +0200
2;27.0;25.5;59.0;48;448;2020-09-20 18:49:41 +0200
2;27.0;25.3;59.5;42;461;2020-09-20 19:04:42 +0200
2;27.0;25.3;59.5;32;455;2020-09-20 19:19:41 +0200
2;27.0;25.3;60.0;30;449;2020-09-20 19:34:42 +0200
2;27.0;25.0;60.0;22;447;2020-09-20 19:49:41 +0200
2;27.0;25.0;60.5;10;457;2020-09-20 20:04:41 +0200
2;27.0;25.0;60.5;0;461;2020-09-20 20:19:42 +0200
2;27.0;25.0;60.5;0;462;2020-09-20 20:34:46 +0200
2;27.0;24.8;60.5;0;466;2020-09-20 20:49:44 +0200
2;27.0;24.8;60.5;0;460;2020-09-20 21:04:45 +0200
2;27.0;24.8;61.0;0;458;2020-09-20 21:19:45 +0200
2;27.0;24.8;62.0;0;456;2020-09-20 21:34:49 +0200
2;27.0;24.8;62.5;0;464;2020-09-20 21:49:47 +0200
2;27.0;24.8;63.0;0;458;2020-09-20 22:04:51 +0200
2;27.0;24.8;63.5;0;469;2020-09-20 22:19:49 +0200
2;27.0;24.8;64.0;0;470;2020-09-20 22:34:50 +0200
2;27.0;24.8;64.0;0;479;2020-09-20 22:49:50 +0200
2;27.0;24.8;64.0;0;472;2020-09-20 23:04:52 +0200
2;27.0;24.5;64.0;0;478;2020-09-20 23:19:44 +0200
2;27.0;24.5;64.5;0;474;2020-09-20 23:34:41 +0200
2;27.0;24.5;64.5;0;477;2020-09-20 23:49:41 +0200
2;27.0;24.5;64.5;0;467;2020-09-21 00:04:44 +0200
2;27.0;24.5;65.0;0;473;2020-09-21 00:19:41 +0200
2;27.0;24.5;65.0;0;480;2020-09-21 00:34:41 +0200
2;27.0;24.5;65.0;0;465;2020-09-21 00:49:41 +0200
2;27.0;24.5;65.0;0;470;2020-09-21 01:04:41 +0200
2;27.0;24.5;64.5;0;475;2020-09-21 01:19:44 +0200
2;27.0;24.5;64.0;0;473;2020-09-21 01:34:41 +0200
2;27.0;24.5;64.0;0;461;2020-09-21 01:49:40 +0200
2;27.0;24.3;63.5;0;473;2020-09-21 02:04:40 +0200
2;27.0;24.3;63.0;0;472;2020-09-21 02:19:40 +0200
2;27.0;24.3;63.0;0;473;2020-09-21 02:34:41 +0200
2;27.0;24.3;63.0;0;480;2020-09-21 02:49:40 +0200
2;27.0;24.3;62.5;0;477;2020-09-21 03:04:41 +0200
2;27.0;24.3;62.5;0;470;2020-09-21 03:19:43 +0200
2;27.0;24.3;62.5;0;476;2020-09-21 03:34:40 +0200
2;27.0;24.3;62.5;0;473;2020-09-21 03:49:40 +0200
2;27.0;24.3;62.5;0;477;2020-09-21 04:04:40 +0200
2;27.0;24.3;62.5;0;478;2020-09-21 04:19:40 +0200
2;27.0;24.3;62.5;0;485;2020-09-21 04:34:40 +0200
2;27.0;24.3;62.5;0;487;2020-09-21 04:49:40 +0200
2;27.0;24.3;62.5;0;487;2020-09-21 05:04:40 +0200
2;27.0;24.3;62.5;0;479;2020-09-21 05:19:40 +0200
2;27.0;24.3;63.0;0;473;2020-09-21 05:34:40 +0200
2;27.0;24.3;63.0;0;480;2020-09-21 05:49:40 +0200
2;27.0;24.3;63.5;0;473;2020-09-21 06:04:40 +0200
2;27.0;24.3;63.5;0;481;2020-09-21 06:19:40 +0200
2;27.0;24.3;63.5;0;469;2020-09-21 06:34:40 +0200
2;27.0;24.3;64.0;0;478;2020-09-21 06:49:40 +0200
2;27.0;24.3;64.0;0;480;2020-09-21 07:04:40 +0200
2;27.0;24.3;64.0;0;480;2020-09-21 07:19:40 +0200
2;27.0;24.3;64.5;0;481;2020-09-21 07:34:39 +0200
2;27.0;24.3;64.5;0;489;2020-09-21 07:49:40 +0200
2;27.0;24.3;64.5;12;486;2020-09-21 08:04:40 +0200
2;33.0;24.3;65.0;30;492;2020-09-21 08:19:40 +0200
2;30.0;24.3;65.0;52;505;2020-09-21 08:34:43 +0200
2;40.5;24.3;65.5;90;516;2020-09-21 08:49:39 +0200
2;38.0;24.3;65.5;152;536;2020-09-21 09:04:40 +0200
2;41.0;24.3;66.0;166;568;2020-09-21 09:19:46 +0200
2;38.0;24.3;66.0;176;563;2020-09-21 09:34:39 +0200
2;38.0;24.5;66.5;196;581;2020-09-21 09:49:42 +0200
2;34.5;24.5;66.5;186;573;2020-09-21 10:04:40 +0200
2;38.5;24.5;66.0;184;548;2020-09-21 10:19:45 +0200
2;38.5;24.5;66.0;206;537;2020-09-21 10:34:39 +0200
2;47.5;24.5;66.0;186;539;2020-09-21 10:49:45 +0200
2;46.5;24.5;66.0;226;533;2020-09-21 11:04:40 +0200
2;34.0;24.8;66.0;230;536;2020-09-21 11:19:40 +0200
2;42.5;24.8;65.5;206;514;2020-09-21 11:34:39 +0200
2;36.5;24.8;65.5;250;516;2020-09-21 11:49:39 +0200
2;52.0;24.8;65.5;274;529;2020-09-21 12:04:39 +0200
2;43.0;24.8;65.0;328;514;2020-09-21 12:19:42 +0200
2;48.5;25.0;64.5;378;551;2020-09-21 12:34:39 +0200
2;31.5;25.0;64.0;426;509;2020-09-21 12:49:39 +0200
2;27.0;25.0;64.0;492;487;2020-09-21 13:04:39 +0200
2;51.0;25.0;63.5;460;502;2020-09-21 13:19:40 +0200
2;31.5;25.3;63.0;496;496;2020-09-21 13:34:41 +0200
2;51.0;25.3;62.5;540;484;2020-09-21 13:49:41 +0200
2;34.5;25.3;62.0;526;523;2020-09-21 14:04:42 +0200
